inspection_id,container_no_raw,inspection_time,facility,damage_code,component,severity,estimated_cost,currency,inspector_id,photo_ref,remarks,source
INSP3873151,HLCU6991258,2026-01-25T08:56:00.000000,CT04-Terminal,SC,FRAME,MAJOR,100.87,USD,EMP992,img_2484.jpg,Scratches,mobile_app
INSP9006904,PONU9622808,2026-01-20T08:39:18.765008,CT04-B-10-3,BR,FRAME,NO_DEFECT,122.54,USD,EMP357,img_4825.jpg,Scratches,tablet
INSP7291928,PONU9622808,2026-01-19T17:14:00.000000,CT01-A-12-1,BR,FLOOR,MAJOR,163.64,USD,EMP474,img_7743.jpg,Scratches,tablet
INSP2437334,PONU9622808,2026-01-20T12:01:00.000000,CT04-B-10-3,FL,DOOR,CRITICAL,355.8,USD,EMP827,img_2964.jpg,Scratches,tablet
INSP1979287,HLCU4165243,2025-12-22T21:16:00.000000,CT02-Yard-B,D2,FLOOR,CRITICAL,434.87,USD,EMP281,img_9548.jpg,Scratches,tablet
INSP8940052,HLCU4165243,2025-12-18T09:37:00.000000,CT03-A-01-1,FL,ROOF,MAJOR,112.2,USD,EMP237,img_6245.jpg,,mobile_app
INSP4940018,MSCU2408311,2026-01-21T00:15:00.000000,CT02-Yard-B,BR,DOOR,MAJOR,334.33,USD,EMP463,img_9282.jpg,Scratches,paper_form
INSP5559469,MSCU2408311,2026-01-21T00:15:00.000000,CT04-B-10-3,SC,DOOR,NO_DEFECT,276.48,USD,EMP488,img_3521.jpg,Hole found,tablet
INSP8813128,HLCU9881781,2026-01-17T18:01:00.000000,CT04-B-10-3,H1,DOOR,MINOR,440.5,USD,EMP467,img_1585.jpg,Hole found,paper_form
INSP6547119,HLCU9881781,2026-01-18T07:37:00.000000,CT03-A-01-1,D1,FLOOR,CRITICAL,218.65,USD,EMP332,img_8160.jpg,Scratches,paper_form
INSP3413558,HLCU9881781,2026-01-17T23:04:13.979933,CT04-Terminal,H1,FRAME,MINOR,416.3,USD,EMP493,img_3368.jpg,,paper_form
INSP6577040,HLCU9881781,2026-01-18T07:18:21.070234,CT04-Terminal,H1,FRAME,MAJOR,184.62,USD,EMP806,img_4854.jpg,Bent frame,tablet
INSP2047405,PONU6546182,2026-01-06T02:36:50.190908,CT02-Yard-B,D1,FRAME,MINOR,178.42,USD,EMP679,img_3324.jpg,Hole found,paper_form
INSP2773080,PONU6546182,2026-01-09T08:47:20.005589,CT02-Yard-B,SC,DOOR,MAJOR,463.94,USD,EMP101,img_9389.jpg,,tablet
INSP5281021,PONU6546182,2026-01-09T21:33:00.000000,CT02-Yard-B,H1,SIDE,MAJOR,156.51,USD,EMP727,img_1120.jpg,Hole found,mobile_app
INSP5616903,MSCU6142381,2026-01-04T08:49:00.000000,CT04-B-10-3,BR,DOOR,NO_DEFECT,,USD,EMP508,img_3370.jpg,Bent frame,tablet
INSP5806445,MSCU6142381,2025-12-24T02:10:00.000000,CT02-Yard-B,D2,FRAME,MAJOR,122.83,USD,EMP302,img_3145.jpg,,tablet
INSP3487091,HLCU3218977,2026-01-04T06:30:00.000000,CT02-Yard-B,BR,FRAME,CRITICAL,318.26,USD,EMP162,img_3967.jpg,,paper_form
INSP8814423,HLCU3218977,2026-01-04T03:36:28.523021,CT04-Terminal,SC,ROOF,MINOR,75.28,USD,EMP295,img_9577.jpg,Scratches,mobile_app
INSP4646530,HLCU3218977,2026-01-02T20:24:00.000000,CT04-B-10-3,FL,FRAME,MINOR,432.36,USD,EMP391,img_7401.jpg,Hole found,paper_form
INSP4625896,MSCU7552888,2026-01-04T12:11:00.000000,CT02-C-20-4,FL,FLOOR,MINOR,439.43,USD,EMP372,img_1455.jpg,Bent frame,mobile_app
INSP5426839,MSCU7552888,2026-01-03T09:21:54.419354,CT04-Terminal,FL,ROOF,CRITICAL,106.6,USD,EMP575,img_2445.jpg,,paper_form
INSP7805828,MSCU7552888,2026-01-04T12:11:00.000000,CT02-C-20-4,D2,SIDE,MINOR,119.02,USD,EMP205,img_3438.jpg,Hole found,paper_form
INSP8275213,PONU8119988,2026-01-10T14:21:00.000000,CT02-C-20-4,BR,SIDE,MINOR,474.51,USD,EMP376,img_2894.jpg,Hole found,paper_form
INSP9502046,PONU8119988,2026-01-15T19:44:00.000000,CT01-A-12-1,H1,FRAME,NO_DEFECT,111.26,USD,EMP885,img_5194.jpg,Scratches,paper_form
INSP1578685,TCNU8788661,2026-01-07T09:15:00.000000,CT04-Terminal,SC,FLOOR,NO_DEFECT,494.63,USD,EMP642,img_3590.jpg,Scratches,paper_form
INSP9569027,CXDU5235721,2026-01-14T21:25:00.000000,CT04-B-10-3,FL,ROOF,CRITICAL,293.03,USD,EMP664,img_8644.jpg,,paper_form
INSP8987643,CXDU5235721,2026-01-07T20:05:00.000000,CT03-Depot,BR,SIDE,MAJOR,443.84,USD,EMP808,img_8042.jpg,,mobile_app
INSP7826368,HLCU1252700,2026-01-20T18:40:00.000000,CT01-A-12-1,D2,DOOR,CRITICAL,70.03,USD,EMP447,img_2265.jpg,,tablet
INSP6141737,HLCU1252700,2025-12-31T10:11:00.000000,CT04-Terminal,BR,FLOOR,CRITICAL,497.24,USD,EMP557,img_1911.jpg,Hole found,tablet
INSP5403404,HLCU8187977,2026-01-06T16:22:00.000000,CT03-A-01-1,FL,FLOOR,CRITICAL,450.71,USD,EMP603,img_8254.jpg,Hole found,mobile_app
INSP7104346,TCNU5722946,2026-01-06T21:36:00.000000,CT02-Yard-B,D2,FLOOR,NO_DEFECT,144.8,USD,EMP692,img_4585.jpg,Scratches,tablet
INSP9986526,HLCU2406778,2025-12-17T23:48:00.000000,CT02-C-20-4,H1,FRAME,MINOR,,USD,EMP799,img_3961.jpg,Hole found,tablet
INSP4681535,HLCU2406778,2025-12-16T03:00:00.000000,CT01-Yard-A,H1,FRAME,CRITICAL,151.62,USD,EMP883,img_3865.jpg,Scratches,tablet
INSP1732332,CXDU2084924,2025-12-24T22:32:00.000000,CT01-Yard-A,D1,FLOOR,NO_DEFECT,123.92,USD,EMP639,img_3321.jpg,Bent frame,tablet
INSP9154055,CXDU2084924,2026-01-12T08:22:00.000000,CT04-Terminal,H1,SIDE,MINOR,117.68,USD,EMP252,img_1248.jpg,,tablet
INSP3098589,PONU1566326,2026-01-17T08:29:00.000000,CT02-Yard-B,D2,ROOF,MINOR,206.71,USD,EMP536,img_1771.jpg,Bent frame,mobile_app
INSP3496633,PONU1566326,2026-01-17T08:29:00.000000,CT03-Depot,SC,DOOR,MAJOR,381.85,USD,EMP207,img_2525.jpg,Hole found,paper_form
INSP8595177,PONU4177597,2026-01-22T12:03:00.000000,CT04-Terminal,D2,FRAME,CRITICAL,460.41,USD,EMP319,img_7785.jpg,Bent frame,paper_form
INSP8029761,PONU4177597,2026-01-22T12:03:00.000000,CT02-Yard-B,D2,SIDE,MAJOR,204.01,USD,EMP454,img_3777.jpg,,paper_form
INSP9443215,PONU2820074,2026-01-16T18:58:00.000000,CT04-B-10-3,SC,DOOR,NO_DEFECT,167.85,USD,EMP777,img_3575.jpg,,mobile_app
INSP2053028,PONU2820074,2026-01-15T22:21:00.000000,CT04-B-10-3,D2,FLOOR,MAJOR,131.7,USD,EMP208,img_8334.jpg,Bent frame,paper_form
INSP4813640,HLCU5271997,2026-01-12T04:21:00.000000,CT03-Depot,BR,DOOR,MINOR,106.87,USD,EMP381,img_9997.jpg,,paper_form
INSP5598073,HLCU5271997,2026-01-12T04:21:00.000000,CT04-B-10-3,H1,SIDE,NO_DEFECT,335.32,USD,EMP884,img_9480.jpg,Bent frame,tablet
INSP8803339,HLCU9061442,2026-01-14T13:32:00.000000,CT02-Yard-B,SC,DOOR,NO_DEFECT,208.48,USD,EMP401,img_5147.jpg,,tablet
INSP9279503,HLCU9061442,2026-01-14T13:32:00.000000,CT01-B-05-2,BR,FLOOR,CRITICAL,123.74,USD,EMP615,img_3190.jpg,,tablet
INSP9174924,PONU5355702,2026-01-02T19:45:10.833651,CT01-B-05-2,D1,ROOF,CRITICAL,376.62,USD,EMP909,img_4100.jpg,,paper_form
INSP7152068,PONU5355702,2026-01-03T21:26:00.000000,CT03-Depot,D1,DOOR,CRITICAL,399.85,USD,EMP156,img_2419.jpg,,paper_form
INSP4316852,PONU5355702,2026-01-01T15:22:00.000000,CT03-A-01-1,D2,SIDE,MAJOR,164.65,USD,EMP620,img_9442.jpg,,mobile_app
INSP7168720,CXDU3027349,2026-01-03T06:50:00.000000,CT02-Yard-B,D1,SIDE,NO_DEFECT,446.48,USD,EMP411,img_1846.jpg,,paper_form
INSP3248599,CXDU3027349,2026-01-08T03:09:00.000000,CT01-B-05-2,H1,SIDE,NO_DEFECT,226.32,USD,EMP306,img_8699.jpg,Hole found,mobile_app
INSP7861561,MSCU8240996,2026-01-20T00:51:00.000000,CT02-C-20-4,FL,ROOF,MINOR,137.48,USD,EMP334,img_5381.jpg,Hole found,mobile_app
INSP8240475,MSCU8240996,2026-01-21T04:51:00.000000,CT03-Depot,H1,FLOOR,NO_DEFECT,495.85,USD,EMP697,img_4025.jpg,Bent frame,tablet
INSP3718769,CXDU9173671,2026-01-17T10:47:00.000000,CT01-B-05-2,D1,SIDE,CRITICAL,266.46,USD,EMP387,img_9376.jpg,,paper_form
INSP3061437,CXDU9173671,2026-01-17T10:48:00.000000,CT01-A-12-1,BR,ROOF,CRITICAL,52.1,USD,EMP523,img_2682.jpg,Hole found,paper_form
INSP4113125,TCNU1005753,2025-12-31T20:10:00.000000,CT03-A-01-1,BR,ROOF,NO_DEFECT,162.79,USD,EMP902,img_3677.jpg,,tablet
INSP2974540,TCNU1005753,2026-01-12T07:35:00.000000,CT03-A-01-1,H1,DOOR,MAJOR,427.68,USD,EMP562,img_4264.jpg,Hole found,paper_form
INSP1815893,MSCU2858734,2026-01-09T13:34:00.000000,CT04-Terminal,H1,FLOOR,CRITICAL,426.54,USD,EMP359,img_4936.jpg,Bent frame,mobile_app
INSP3278613,MSCU2858734,2026-01-09T13:34:00.000000,CT03-Depot,H1,FLOOR,CRITICAL,151.12,USD,EMP753,img_3985.jpg,,mobile_app
INSP9862557,HLCU9324662,2026-01-21T19:53:00.000000,CT03-Depot,D1,FLOOR,NO_DEFECT,192.62,USD,EMP828,img_3265.jpg,,mobile_app
INSP5213004,HLCU9324662,2026-01-23T08:18:00.000000,CT04-Terminal,D2,FLOOR,NO_DEFECT,242.11,USD,EMP745,img_3897.jpg,Bent frame,paper_form
INSP4403397,PONU3272290,2026-01-24T12:48:00.000000,CT01-A-12-1,FL,DOOR,NO_DEFECT,187.46,USD,EMP675,img_7820.jpg,Hole found,paper_form
INSP9186592,PONU3272290,2026-01-22T19:02:00.000000,CT02-C-20-4,D1,ROOF,MAJOR,259.72,USD,EMP884,img_4717.jpg,Scratches,paper_form
INSP2884498,CXDU9875539,2025-12-27T22:25:00.000000,CT03-A-01-1,H1,DOOR,MAJOR,397.71,USD,EMP548,img_8295.jpg,Hole found,mobile_app
INSP1053597,CXDU9875539,2025-12-27T22:24:00.000000,CT01-Yard-A,H1,ROOF,NO_DEFECT,86.42,USD,EMP734,img_3397.jpg,,tablet
INSP9465403,PONU5990039,2026-01-06T05:29:00.000000,CT02-C-20-4,FL,DOOR,CRITICAL,,USD,EMP969,img_6184.jpg,Bent frame,tablet
INSP4997322,PONU5990039,2026-01-02T14:21:00.000000,CT01-Yard-A,D2,SIDE,MINOR,299.94,USD,EMP390,img_4237.jpg,Hole found,paper_form
INSP8387344,MSCU3192495,2026-01-17T03:36:00.000000,CT01-B-05-2,H1,DOOR,NO_DEFECT,69.14,USD,EMP377,img_4038.jpg,,tablet
INSP8026654,MSCU3192495,2026-01-24T16:58:00.000000,CT04-Terminal,FL,FRAME,MAJOR,,USD,EMP721,img_1927.jpg,,mobile_app
INSP6348924,PONU3928179,2026-01-02T10:32:00.000000,CT03-A-01-1,FL,FLOOR,NO_DEFECT,131.08,USD,EMP862,img_8196.jpg,Bent frame,paper_form
INSP4723271,PONU3928179,2026-01-12T05:40:00.000000,CT02-C-20-4,D1,FRAME,NO_DEFECT,289.99,USD,EMP749,img_9029.jpg,Scratches,mobile_app
INSP5474636,TCNU3549773,2026-01-13T01:36:00.000000,CT04-B-10-3,FL,FLOOR,MAJOR,177.35,USD,EMP213,img_2344.jpg,Bent frame,tablet
INSP8347290,TCNU3549773,2026-01-25T03:29:00.000000,CT03-A-01-1,D1,FRAME,CRITICAL,350.75,USD,EMP458,img_4169.jpg,Bent frame,tablet
INSP1390604,TCNU3759012,2026-01-20T05:57:00.000000,CT04-Terminal,FL,ROOF,NO_DEFECT,172.89,USD,EMP135,img_4946.jpg,Scratches,mobile_app
INSP6921122,TCNU3759012,2026-01-02T11:02:00.000000,CT01-Yard-A,D2,ROOF,CRITICAL,414.88,USD,EMP472,img_5339.jpg,,mobile_app
INSP7296693,TCNU7469942,2026-01-21T16:42:00.000000,CT01-B-05-2,SC,ROOF,CRITICAL,221.28,USD,EMP598,img_3344.jpg,Scratches,mobile_app
INSP6534761,CXDU5704105,2026-01-14T06:25:00.000000,CT03-A-01-1,SC,ROOF,CRITICAL,215.56,USD,EMP413,img_3412.jpg,,mobile_app
INSP8903997,CXDU5704105,2026-01-14T06:25:00.000000,CT02-C-20-4,H1,FRAME,MINOR,114.3,USD,EMP137,img_4977.jpg,,paper_form
INSP1738155,PONU5363741,2026-01-18T06:06:00.000000,CT04-Terminal,FL,FLOOR,MINOR,53.84,USD,EMP128,img_4533.jpg,,mobile_app
INSP2550826,PONU5363741,2026-01-18T06:06:00.000000,CT03-Depot,BR,SIDE,MINOR,222.14,USD,EMP775,img_4913.jpg,Scratches,paper_form
INSP5288054,HLCU6757921,2026-01-01T13:57:00.000000,CT03-Depot,D1,FLOOR,NO_DEFECT,123.62,USD,EMP535,img_2984.jpg,,paper_form
INSP3019105,HLCU6757921,2026-01-02T13:00:00.000000,CT01-B-05-2,BR,FLOOR,CRITICAL,273.46,USD,EMP377,img_8739.jpg,Scratches,tablet
INSP4894488,TCNU2441407,2026-01-16T15:49:38.279290,CT01-A-12-1,D1,DOOR,MAJOR,167.05,USD,EMP667,img_1926.jpg,Scratches,paper_form
INSP1610542,TCNU2441407,2026-01-16T16:43:00.000000,CT02-C-20-4,H1,ROOF,MAJOR,75.08,USD,EMP766,img_1412.jpg,,paper_form
INSP4147464,TCNU2441407,2026-01-15T04:12:00.000000,CT01-B-05-2,FL,DOOR,CRITICAL,174.03,USD,EMP111,img_1455.jpg,Hole found,tablet
INSP2630709,TCNU2441407,2026-01-16T16:43:00.000000,CT02-Yard-B,D2,FRAME,CRITICAL,143.09,USD,EMP289,img_8226.jpg,Scratches,paper_form
INSP9242431,TCNU8902131,2026-01-05T22:23:00.000000,CT01-Yard-A,FL,SIDE,CRITICAL,,USD,EMP294,img_1299.jpg,Scratches,mobile_app
INSP7008326,TCNU8902131,2026-01-05T18:46:35.255685,CT03-Depot,BR,SIDE,CRITICAL,210.34,USD,EMP970,img_2072.jpg,,mobile_app
INSP6915549,TCNU8902131,2026-01-04T19:56:00.000000,CT02-C-20-4,FL,ROOF,MINOR,102.64,USD,EMP732,img_7932.jpg,Scratches,paper_form
INSP6552468,TCNU8902131,2026-01-05T22:04:20.022053,CT04-Terminal,H1,ROOF,MAJOR,437.89,USD,EMP913,img_1305.jpg,,mobile_app
INSP2413742,TCNU1054568,2026-01-16T20:09:00.000000,CT03-A-01-1,BR,DOOR,MAJOR,329.16,USD,EMP601,img_2302.jpg,Hole found,mobile_app
INSP6263938,HLCU9712974,2026-01-06T22:39:00.000000,CT04-Terminal,SC,FLOOR,MINOR,409.43,USD,EMP797,img_4912.jpg,Hole found,mobile_app
INSP1719839,MSCU7611829,2026-01-10T14:36:02.592202,CT01-A-12-1,SC,SIDE,MINOR,122.94,USD,EMP880,img_6316.jpg,Bent frame,paper_form
INSP7138054,MSCU7611829,2026-01-10T14:37:00.000000,CT02-Yard-B,H1,ROOF,MAJOR,202.42,USD,EMP114,img_7835.jpg,,tablet
INSP1573653,MSCU7611829,2026-01-10T14:37:00.000000,CT02-C-20-4,D1,ROOF,CRITICAL,175.1,USD,EMP998,img_6945.jpg,,tablet
INSP5481168,MSCU7611829,2026-01-10T14:36:00.000000,CT02-Yard-B,FL,ROOF,MINOR,316.49,USD,EMP601,img_2935.jpg,,tablet
INSP6354807,PONU5449536,2026-01-23T11:41:00.000000,CT04-Terminal,SC,FLOOR,NO_DEFECT,164.81,USD,EMP521,img_7096.jpg,Bent frame,tablet
INSP7455837,PONU5449536,2026-01-16T22:31:00.000000,CT04-Terminal,FL,SIDE,NO_DEFECT,441.48,USD,EMP920,img_6022.jpg,Bent frame,tablet
INSP8342728,CXDU3947726,2026-01-06T07:11:00.000000,CT03-A-01-1,FL,SIDE,NO_DEFECT,271.31,USD,EMP227,img_1142.jpg,Bent frame,mobile_app
INSP2144976,CXDU3947726,2026-01-23T06:48:00.000000,CT02-C-20-4,BR,ROOF,MAJOR,457.64,USD,EMP929,img_4214.jpg,,mobile_app
INSP1617265,TCNU6747670,2025-12-24T03:45:00.000000,CT01-A-12-1,H1,SIDE,CRITICAL,260.25,USD,EMP646,img_1874.jpg,Bent frame,mobile_app
INSP2488477,TCNU6747670,2025-12-24T03:45:00.000000,CT02-Yard-B,D2,SIDE,MINOR,235.12,USD,EMP948,img_1203.jpg,,tablet
INSP6577230,TCNU3290727,2025-12-24T03:16:00.000000,CT01-Yard-A,BR,FRAME,MINOR,372.08,USD,EMP210,img_9308.jpg,,paper_form
INSP1954349,TCNU5924272,2026-01-10T07:32:06.801220,CT03-A-01-1,SC,FRAME,CRITICAL,414.94,USD,EMP858,img_1350.jpg,,paper_form
INSP3077645,TCNU5924272,2026-01-10T05:33:22.945318,CT01-Yard-A,H1,DOOR,MAJOR,308.28,USD,EMP358,img_8312.jpg,Hole found,tablet
INSP4995219,TCNU5924272,2026-01-10T23:50:00.000000,CT01-A-12-1,D1,SIDE,MAJOR,,USD,EMP765,img_8727.jpg,Hole found,mobile_app
INSP7613305,TCNU5924272,2026-01-09T02:50:00.000000,CT04-Terminal,FL,ROOF,MINOR,,USD,EMP484,img_4791.jpg,Hole found,tablet
INSP7001730,CXDU2010685,2026-01-09T12:36:00.000000,CT04-B-10-3,SC,DOOR,MAJOR,425.2,USD,EMP869,img_1904.jpg,Bent frame,mobile_app
INSP2604753,CXDU2010685,2026-01-14T12:54:32.072001,CT04-Terminal,D1,FLOOR,MINOR,,USD,EMP483,img_4320.jpg,Scratches,tablet
INSP2940732,CXDU2010685,2026-01-17T18:19:00.000000,CT04-B-10-3,BR,ROOF,CRITICAL,364.12,USD,EMP832,img_9708.jpg,,paper_form
INSP5080174,MSCU6138311,2026-01-09T07:37:00.000000,CT03-Depot,SC,FRAME,MAJOR,432.68,USD,EMP206,img_2314.jpg,Scratches,tablet
INSP9704759,MSCU6138311,2026-01-17T22:01:00.000000,CT03-Depot,SC,ROOF,MAJOR,135.16,USD,EMP131,img_7323.jpg,Bent frame,mobile_app
INSP4904321,CXDU3755599,2026-01-01T09:20:00.000000,CT01-A-12-1,D1,FLOOR,CRITICAL,200.47,USD,EMP805,img_8625.jpg,Scratches,paper_form
INSP3512172,CXDU3755599,2026-01-01T06:47:14.596634,CT03-Depot,FL,FRAME,MINOR,191.92,USD,EMP111,img_8634.jpg,Hole found,paper_form
INSP5937136,CXDU3755599,2026-01-01T09:20:00.000000,CT02-C-20-4,BR,FRAME,MAJOR,354.65,USD,EMP151,img_1614.jpg,,mobile_app
INSP4476991,CXDU3755599,2025-12-31T06:42:20.663626,CT01-B-05-2,FL,FRAME,NO_DEFECT,71.59,USD,EMP535,img_5192.jpg,,mobile_app
INSP1559096,TCNU6970376,2026-01-07T04:57:00.000000,CT01-B-05-2,FL,FLOOR,CRITICAL,407.9,USD,EMP742,img_4399.jpg,Scratches,tablet
INSP2571151,TCNU6970376,2026-01-07T04:57:00.000000,CT01-Yard-A,BR,FRAME,NO_DEFECT,277.04,USD,EMP270,img_2434.jpg,,tablet
INSP2793205,HLCU1320872,2026-01-23T08:42:00.000000,CT01-A-12-1,D2,FLOOR,MINOR,214.86,USD,EMP649,img_8577.jpg,,paper_form
INSP8530512,HLCU1320872,2026-01-23T08:43:00.000000,CT03-Depot,D2,FRAME,CRITICAL,162.44,USD,EMP427,img_5564.jpg,,paper_form
INSP5307708,TCNU4338278,2025-12-17T11:02:00.000000,CT01-B-05-2,D2,FRAME,MAJOR,,USD,EMP410,img_8751.jpg,,mobile_app
INSP8304147,TCNU4338278,2026-01-09T14:03:00.000000,CT03-A-01-1,BR,FRAME,CRITICAL,242.93,USD,EMP779,img_7391.jpg,Hole found,mobile_app
INSP4657316,MSCU3967332,2026-01-04T13:30:00.000000,CT03-A-01-1,FL,FRAME,NO_DEFECT,129.07,USD,EMP694,img_6429.jpg,,mobile_app
INSP5407926,MSCU9641599,2026-01-14T22:21:00.000000,CT02-Yard-B,SC,SIDE,CRITICAL,116.83,USD,EMP741,img_5834.jpg,Scratches,paper_form
INSP2772316,HLCU3854556,2026-01-04T18:35:00.000000,CT02-Yard-B,FL,FRAME,NO_DEFECT,230.92,USD,EMP375,img_9903.jpg,,mobile_app
INSP8300508,HLCU3854556,2026-01-06T06:04:00.000000,CT04-Terminal,H1,SIDE,MAJOR,245.22,USD,EMP909,img_5340.jpg,Bent frame,tablet
INSP8691974,TCNU9024570,2025-12-30T18:32:00.000000,CT04-B-10-3,FL,ROOF,CRITICAL,243.41,USD,EMP704,img_4723.jpg,Bent frame,tablet
INSP5209590,MSCU9252712,2026-01-05T09:27:00.000000,CT04-Terminal,BR,FRAME,CRITICAL,319.49,USD,EMP954,img_7553.jpg,,paper_form
INSP3116057,MSCU9252712,2026-01-04T11:02:00.000000,CT01-B-05-2,H1,FLOOR,NO_DEFECT,349.97,USD,EMP252,img_1469.jpg,,tablet
INSP9655394,PONU6457039,2026-01-05T06:10:00.000000,CT02-Yard-B,D2,FRAME,NO_DEFECT,273.62,USD,EMP923,img_6811.jpg,,paper_form
INSP6619381,PONU6457039,2025-12-19T06:32:00.000000,CT01-Yard-A,FL,DOOR,NO_DEFECT,63.18,USD,EMP734,img_1555.jpg,Bent frame,tablet
INSP5254644,PONU7337478,2026-01-21T09:36:57.841252,CT02-C-20-4,FL,SIDE,NO_DEFECT,238.64,USD,EMP520,img_3036.jpg,Scratches,tablet
INSP2144074,PONU7337478,2026-01-22T03:00:00.000000,CT01-A-12-1,FL,FRAME,MINOR,422.01,USD,EMP900,img_7565.jpg,Scratches,paper_form
INSP4864201,PONU7337478,2026-01-20T15:01:18.545749,CT01-A-12-1,FL,FLOOR,NO_DEFECT,,USD,EMP977,img_9077.jpg,Bent frame,mobile_app
INSP9647514,TCNU6439472,2026-01-23T17:34:00.000000,CT01-A-12-1,SC,FLOOR,MAJOR,329.5,USD,EMP543,img_6177.jpg,,tablet
INSP4251777,CXDU2276746,2026-01-01T18:33:00.000000,CT01-B-05-2,SC,ROOF,MINOR,186.11,USD,EMP463,img_7532.jpg,,tablet
INSP6393148,CXDU2276746,2026-01-08T21:15:00.000000,CT02-C-20-4,FL,DOOR,MAJOR,289.06,USD,EMP761,img_3019.jpg,Scratches,tablet
INSP5357124,PONU8340540,2026-01-13T09:31:00.000000,CT03-Depot,D2,FRAME,MAJOR,325.99,USD,EMP499,img_8226.jpg,,tablet
INSP3995405,MSCU3186999,2025-12-26T06:19:00.000000,CT01-B-05-2,SC,SIDE,MINOR,481.01,USD,EMP493,img_3172.jpg,Hole found,tablet
INSP6732825,PONU9333017,2025-12-27T04:10:00.000000,CT03-A-01-1,D2,ROOF,NO_DEFECT,96.47,USD,EMP489,img_3057.jpg,Hole found,paper_form
INSP3770059,PONU9333017,2025-12-27T04:10:00.000000,CT03-A-01-1,D1,DOOR,MINOR,199,USD,EMP496,img_3226.jpg,Bent frame,paper_form
INSP9763514,PONU8261766,2026-01-07T12:33:32.012520,CT03-A-01-1,D1,ROOF,CRITICAL,146.03,USD,EMP653,img_5090.jpg,Scratches,mobile_app
INSP6280347,PONU8261766,2026-01-08T01:30:00.000000,CT02-C-20-4,BR,FRAME,NO_DEFECT,210.86,USD,EMP953,img_3648.jpg,Bent frame,tablet
INSP2410152,PONU8261766,2026-01-08T01:30:00.000000,CT01-B-05-2,FL,DOOR,NO_DEFECT,345.44,USD,EMP215,img_7026.jpg,Scratches,mobile_app
INSP1225368,TCNU2712478,2026-01-18T23:49:03.299595,CT02-C-20-4,D2,DOOR,MAJOR,430.87,USD,EMP671,img_5886.jpg,,tablet
INSP4920761,TCNU2712478,2026-01-19T09:59:00.000000,CT03-Depot,D2,FLOOR,MINOR,208.81,USD,EMP582,img_8893.jpg,Scratches,tablet
INSP1572540,TCNU2712478,2026-01-11T20:50:00.000000,CT01-Yard-A,H1,DOOR,MINOR,77.77,USD,EMP809,img_9768.jpg,Scratches,mobile_app
INSP7783820,HLCU1958044,2026-01-17T04:34:00.000000,CT03-A-01-1,FL,ROOF,NO_DEFECT,380.37,USD,EMP213,img_1662.jpg,Bent frame,tablet
INSP7208996,HLCU1958044,2026-01-17T04:34:00.000000,CT03-A-01-1,FL,FRAME,MINOR,415.15,USD,EMP728,img_5298.jpg,Bent frame,tablet
INSP2529997,TCNU6563395,2025-12-30T22:39:00.000000,CT01-A-12-1,H1,SIDE,NO_DEFECT,235.01,USD,EMP301,img_6299.jpg,,tablet
INSP5245454,TCNU6563395,2026-01-04T05:50:40.914076,CT01-A-12-1,D2,ROOF,CRITICAL,245.21,USD,EMP930,img_5785.jpg,,tablet
INSP7427285,TCNU6563395,2026-01-05T19:04:00.000000,CT04-B-10-3,SC,ROOF,MAJOR,,USD,EMP848,img_1016.jpg,,mobile_app
INSP9335075,HLCU8191958,2026-01-21T06:45:57.129703,CT02-C-20-4,BR,DOOR,MAJOR,190.1,USD,EMP575,img_1075.jpg,Scratches,tablet
INSP9100095,HLCU8191958,2026-01-24T05:41:00.000000,CT01-Yard-A,D2,FLOOR,MINOR,440.26,USD,EMP112,img_1973.jpg,,tablet
INSP5597779,HLCU8191958,2026-01-24T05:41:00.000000,CT01-A-12-1,D1,SIDE,MINOR,439.31,USD,EMP236,img_1654.jpg,Scratches,mobile_app
INSP2012539,HLCU2020084,2026-01-19T16:11:00.000000,CT03-A-01-1,BR,FRAME,MINOR,417.21,USD,EMP648,img_8195.jpg,Scratches,tablet
INSP3739324,HLCU2020084,2026-01-19T16:11:00.000000,CT01-A-12-1,D1,SIDE,CRITICAL,252.25,USD,EMP401,img_8647.jpg,,paper_form
INSP8220511,CXDU5332295,2026-01-22T14:22:00.000000,CT02-C-20-4,SC,FLOOR,CRITICAL,483.48,USD,EMP461,img_1581.jpg,Scratches,mobile_app
INSP6005784,CXDU5332295,2026-01-22T14:22:00.000000,CT02-Yard-B,BR,ROOF,CRITICAL,177.52,USD,EMP494,img_4370.jpg,,tablet
INSP3056375,CXDU7112771,2026-01-19T14:03:00.000000,CT04-B-10-3,BR,SIDE,MAJOR,58.93,USD,EMP730,img_4097.jpg,Bent frame,paper_form
INSP7522493,CXDU7112771,2026-01-09T11:28:00.000000,CT04-B-10-3,D1,FRAME,MAJOR,168.69,USD,EMP237,img_2503.jpg,Bent frame,mobile_app
INSP3301102,CXDU3080163,2026-01-01T08:36:00.000000,CT02-C-20-4,SC,ROOF,NO_DEFECT,221.58,USD,EMP303,img_1142.jpg,,paper_form
INSP7570028,MSCU9997075,2025-12-25T04:35:00.000000,CT04-B-10-3,SC,DOOR,MAJOR,234.67,USD,EMP394,img_4145.jpg,Scratches,tablet
INSP3251895,MSCU9997075,2026-01-01T22:15:00.000000,CT01-B-05-2,D1,ROOF,MINOR,461.97,USD,EMP347,img_8831.jpg,Scratches,mobile_app
