"event_type","event_time","container_no_raw","type_raw","remark_raw","cost","currency","facility","source_file","source_row"
"CLEANING","2025-12-22T00:11:35.700000","TCNU9016464","STEAM","DIRTY FLOOR","93.54","USD","CT04-Terminal","cleaning_log_2024.csv","19335"
"CLEANING","2026-01-01T00:06:05.800000","TCNU9016464","WATER","","99.12","USD","CT03-A-01-1","cleaning_log_2024.csv","15655"
"CLEANING","2025-12-29T00:09:27.400000","HLCU3524128","STEAM","","112.01","USD","CT01-Yard-A","cleaning_log_2024.csv","15656"
"CLEANING","2025-12-21T00:26:22.600000","PONU3836053","SWEEP","","86.72","USD","CT01-A-12-1","cleaning_log_2024.csv","20357"
"CLEANING","2025-12-28T00:00:13.900000","PONU3836053","CHEMICAL","ODOR","53.61","USD","CT02-Yard-B","cleaning_log_2024.csv","15659"
"CLEANING","2025-12-29T00:44:56.700000","PONU3836053","WATER","OIL STAIN","45.01","USD","CT02-Yard-B","cleaning_log_2024.csv","23156"
"CLEANING","2026-01-14T00:05:44.100000","HLCU1933610","SWEEP","OIL STAIN","22.59","USD","CT01-A-12-1","cleaning_log_2024.csv","22164"
"CLEANING","2026-01-15T00:33:18.700000","HLCU1933610","SWEEP","ODOR","50.27","USD","CT04-B-10-3","cleaning_log_2024.csv","15664"
"CLEANING","2026-01-19T00:46:52.300000","HLCU8267656","SWEEP","","41.23","USD","CT01-B-05-2","cleaning_log_2024.csv","15665"
"CLEANING","2026-01-19T00:44:30.700000","MSCU8706852","CHEMICAL","","42.51","USD","CT01-Yard-A","cleaning_log_2024.csv","22953"
"CLEANING","2026-01-20T00:40:03.200000","MSCU8706852","WATER","ODOR","","USD","CT03-A-01-1","cleaning_log_2024.csv","15679"
"CLEANING","2026-01-05T00:46:31.600000","MSCU3821546","WATER","OIL STAIN","79.9","USD","CT04-Terminal","cleaning_log_2024.csv","15682"
"CLEANING","2026-01-08T00:03:29.400000","MSCU3821546","CHEMICAL","DIRTY FLOOR","51.36","USD","CT02-Yard-B","cleaning_log_2024.csv","22614"
"CLEANING","2026-01-11T00:02:37.400000","MSCU3821546","CHEMICAL","","19.3","USD","CT03-Depot","cleaning_log_2024.csv","23444"
"CLEANING","2026-01-13T00:04:34.000000","MSCU2853095","SWEEP","DIRTY FLOOR","82.56","USD","CT01-Yard-A","cleaning_log_2024.csv","18989"
"CLEANING","2026-01-13T00:01:57.000000","MSCU2853095","CHEMICAL","DIRTY FLOOR","76.53","USD","CT01-Yard-A","cleaning_log_2024.csv","19851"
"CLEANING","2026-01-13T00:27:37.800000","MSCU2853095","SWEEP","ODOR","30.55","USD","CT01-A-12-1","cleaning_log_2024.csv","15683"
"CLEANING","2026-01-17T11:05:00.000000","CXDU1473398","WATER","ODOR","55.55","USD","CT03-A-01-1","cleaning_log_2024.csv","15684"
"CLEANING","2026-01-18T00:36:16.100000","CXDU3446916","CHEMICAL","ODOR","59.49","USD","CT04-B-10-3","cleaning_log_2024.csv","15686"
"CLEANING","2026-01-19T00:04:18.800000","CXDU3446916","WATER","OIL STAIN","23.95","USD","CT03-A-01-1","cleaning_log_2024.csv","17044"
"CLEANING","2026-01-20T00:48:08.800000","CXDU3458502","WATER","","89.75","USD","CT03-A-01-1","cleaning_log_2024.csv","15687"
"CLEANING","2026-01-02T00:17:01.700000","MSCU6189419","STEAM","OIL STAIN","16.77","USD","CT04-Terminal","cleaning_log_2024.csv","15767"
"CLEANING","2026-01-03T00:05:26.700000","MSCU6189419","SWEEP","OIL STAIN","75.8","USD","CT03-Depot","cleaning_log_2024.csv","15688"
"CLEANING","2026-01-05T00:23:01.100000","MSCU6189419","WATER","","49.11","USD","CT01-Yard-A","cleaning_log_2024.csv","19427"
"CLEANING","2026-01-20T00:07:43.000000","PONU1476074","CHEMICAL","OIL STAIN","49.74","USD","CT01-A-12-1","cleaning_log_2024.csv","17682"
"CLEANING","2026-01-20T00:03:33.000000","PONU1476074","SWEEP","","109.12","USD","CT04-B-10-3","cleaning_log_2024.csv","15689"
"CLEANING","2026-01-11T00:18:46.900000","HLCU4297347","WATER","OIL STAIN","89.99","USD","CT04-Terminal","cleaning_log_2024.csv","20780"
"CLEANING","2026-01-11T00:28:33.000000","HLCU4297347","STEAM","DIRTY FLOOR","29.55","USD","CT01-Yard-A","cleaning_log_2024.csv","15694"
"CLEANING","2025-12-16T00:49:26.100000","MSCU2724625","SWEEP","OIL STAIN","58.56","USD","CT01-A-12-1","cleaning_log_2024.csv","15701"
"CLEANING","2026-01-01T00:15:19.300000","TCNU8481095","CHEMICAL","","93.63","USD","CT01-B-05-2","cleaning_log_2024.csv","15703"
"CLEANING","2026-01-02T00:11:34.500000","TCNU8481095","CHEMICAL","","73.9","USD","CT01-B-05-2","cleaning_log_2024.csv","17798"
"CLEANING","2025-12-26T00:32:19.200000","PONU9333017","SWEEP","ODOR","29.17","USD","CT02-Yard-B","cleaning_log_2024.csv","15708"
"CLEANING","2025-12-29T00:37:43.100000","PONU6242613","SWEEP","","31.67","USD","CT02-Yard-B","cleaning_log_2024.csv","15713"
"CLEANING","2026-01-01T00:32:35.700000","PONU6242613","CHEMICAL","ODOR","94.21","USD","CT04-B-10-3","cleaning_log_2024.csv","18957"
"CLEANING","2025-12-28T00:01:34.600000","TCNU1957766","WATER","ODOR","117.99","USD","CT03-A-01-1","cleaning_log_2024.csv","15715"
"CLEANING","2025-12-29T00:17:37.300000","TCNU1957766","WATER","","-66.17","USD","CT01-Yard-A","cleaning_log_2024.csv","16853"
"CLEANING","2026-01-09T00:16:08.200000","PONU4728899","SWEEP","ODOR","35.38","USD","CT01-B-05-2","cleaning_log_2024.csv","15723"
"CLEANING","2026-01-11T00:11:39.500000","PONU4728899","STEAM","OIL STAIN","34.39","USD","CT01-A-12-1","cleaning_log_2024.csv","17608"
"CLEANING","2026-01-18T00:31:48.800000","PONU5135201","SWEEP","","69.48","USD","CT01-A-12-1","cleaning_log_2024.csv","15729"
"CLEANING","2026-01-23T00:25:38.800000","PONU5135201","SWEEP","","40.96","USD","CT01-A-12-1","cleaning_log_2024.csv","18607"
"CLEANING","2025-12-30T00:24:28.400000","CXDU3080758","CHEMICAL","OIL STAIN","76.78","USD","CT01-A-12-1","cleaning_log_2024.csv","22222"
"CLEANING","2025-12-31T00:21:02.200000","CXDU3080758","STEAM","DIRTY FLOOR","32.82","USD","CT01-B-05-2","cleaning_log_2024.csv","15731"
"CLEANING","2026-01-12T00:15:07.900000","MSCU9447687","STEAM","","62.93","USD","CT01-Yard-A","cleaning_log_2024.csv","15734"
"CLEANING","2026-01-16T00:48:28.100000","MSCU9447687","CHEMICAL","ODOR","65.18","USD","CT02-C-20-4","cleaning_log_2024.csv","18918"
"CLEANING","2026-01-19T00:43:14.100000","MSCU9447687","STEAM","ODOR","57.54","USD","CT04-B-10-3","cleaning_log_2024.csv","19870"
"CLEANING","2025-12-30T00:55:00.000000","MSCU2343454","CHEMICAL","DIRTY FLOOR","80.46","USD","CT02-C-20-4","cleaning_log_2024.csv","15735"
"CLEANING","2026-01-09T00:23:49.900000","PONU9605804","STEAM","DIRTY FLOOR","53.28","USD","CT04-B-10-3","cleaning_log_2024.csv","15746"
"CLEANING","2026-01-16T00:39:05.900000","TCNU8630648","WATER","","111.86","USD","CT04-B-10-3","cleaning_log_2024.csv","15756"
"CLEANING","2026-01-05T00:37:13.000000","HLCU5128245","CHEMICAL","DIRTY FLOOR","85.98","USD","CT03-Depot","cleaning_log_2024.csv","15758"
"CLEANING","2026-01-07T00:10:49.800000","HLCU9159653","SWEEP","DIRTY FLOOR","105.6","USD","CT01-A-12-1","cleaning_log_2024.csv","15761"
"CLEANING","2026-01-11T00:09:38.300000","HLCU9159653","STEAM","","97.1","USD","CT03-A-01-1","cleaning_log_2024.csv","21114"
"CLEANING","2026-01-10T00:36:24.900000","PONU6771480","SWEEP","","118.8","USD","CT01-A-12-1","cleaning_log_2024.csv","19635"
"CLEANING","2026-01-11T00:42:08.100000","PONU6771480","CHEMICAL","","104.94","USD","CT03-Depot","cleaning_log_2024.csv","15769"
"CLEANING","2026-01-01T00:26:19.700000","HLCU6697495","STEAM","","40.97","USD","CT02-Yard-B","cleaning_log_2024.csv","22629"
"CLEANING","2026-01-05T00:28:17.000000","HLCU6697495","CHEMICAL","OIL STAIN","17.18","USD","CT01-B-05-2","cleaning_log_2024.csv","19092"
"CLEANING","2026-01-08T00:39:17.400000","HLCU6697495","WATER","ODOR","68.35","USD","CT03-Depot","cleaning_log_2024.csv","15776"
"CLEANING","2026-01-07T00:06:52.500000","MSCU1155179","CHEMICAL","ODOR","36.28","USD","CT03-Depot","cleaning_log_2024.csv","15779"
"CLEANING","2026-01-01T00:51:26.200000","CXDU9747301","WATER","ODOR","70.45","USD","CT02-Yard-B","cleaning_log_2024.csv","15784"
"CLEANING","2026-01-13T00:58:28.900000","PONU7332950","CHEMICAL","ODOR","112.1","USD","CT03-A-01-1","cleaning_log_2024.csv","15789"
"CLEANING","2026-01-14T00:49:20.000000","CXDU8727422","WATER","ODOR","75.84","USD","CT01-B-05-2","cleaning_log_2024.csv","15791"
"CLEANING","2025-12-19T22:56:00.000000","PONU2519263","SWEEP","ODOR","92.43","USD","CT02-Yard-B","cleaning_log_2024.csv","19227"
"CLEANING","2025-12-19T22:57:00.000000","PONU2519263","SWEEP","","52.97","USD","CT04-B-10-3","cleaning_log_2024.csv","15792"
"CLEANING","2025-12-17T00:32:03.000000","MSCU2688353","STEAM","OIL STAIN","43.3","USD","CT03-Depot","cleaning_log_2024.csv","15795"
"CLEANING","2025-12-18T00:24:21.300000","MSCU2688353","STEAM","OIL STAIN","104.2","USD","CT01-A-12-1","cleaning_log_2024.csv","22611"
"CLEANING","2026-01-08T00:11:28.800000","HLCU1049532","SWEEP","","24.69","USD","CT04-Terminal","cleaning_log_2024.csv","15815"
"CLEANING","2026-01-14T00:16:58.400000","HLCU1049532","STEAM","","25.63","USD","CT02-Yard-B","cleaning_log_2024.csv","22405"
"CLEANING","2026-01-22T00:23:31.500000","CXDU9984207","WATER","","105.4","USD","CT03-Depot","cleaning_log_2024.csv","15818"
"CLEANING","2026-01-22T00:24:05.800000","CXDU9984207","SWEEP","","86.34","USD","CT02-Yard-B","cleaning_log_2024.csv","20536"
"CLEANING","2026-01-11T00:07:21.000000","CXDU6565479","CHEMICAL","OIL STAIN","","USD","CT03-A-01-1","cleaning_log_2024.csv","15826"
"CLEANING","2026-01-01T00:15:00.200000","MSCU9987552","SWEEP","","21.92","USD","CT03-A-01-1","cleaning_log_2024.csv","15832"
"CLEANING","2026-01-01T00:09:36.200000","MSCU3303839","STEAM","","High","USD","CT04-Terminal","cleaning_log_2024.csv","19309"
"CLEANING","2026-01-03T00:24:18.100000","MSCU3303839","WATER","","116.49","USD","CT04-B-10-3","cleaning_log_2024.csv","15837"
"CLEANING","2025-12-28T00:33:01.100000","HLCU6968785","SWEEP","","114.27","USD","CT01-Yard-A","cleaning_log_2024.csv","19001"
"CLEANING","2026-01-08T00:22:34.100000","HLCU6968785","STEAM","","96.74","USD","CT01-A-12-1","cleaning_log_2024.csv","15838"
"CLEANING","2026-01-08T00:38:44.100000","PONU3160201","WATER","DIRTY FLOOR","87.93","USD","CT03-Depot","cleaning_log_2024.csv","15840"
"CLEANING","2025-12-20T00:32:30.300000","HLCU8333312","WATER","ODOR","82.37","USD","CT03-A-01-1","cleaning_log_2024.csv","15843"
"CLEANING","2026-01-02T00:03:07.000000","CXDU1503768","WATER","","32.03","USD","CT04-B-10-3","cleaning_log_2024.csv","15845"
"CLEANING","2026-01-05T00:17:04.700000","CXDU1503768","SWEEP","ODOR","81.81","USD","CT01-Yard-A","cleaning_log_2024.csv","16891"
"CLEANING","2025-12-31T00:15:35.500000","TCNU2071623","WATER","DIRTY FLOOR","111.75","USD","CT02-Yard-B","cleaning_log_2024.csv","15850"
"CLEANING","2026-01-03T00:29:58.100000","MSCU9184673","WATER","","69.46","USD","CT04-Terminal","cleaning_log_2024.csv","15858"
"CLEANING","2026-01-10T00:58:51.300000","HLCU5322724","SWEEP","","78.94","USD","CT02-C-20-4","cleaning_log_2024.csv","15863"
"CLEANING","2026-01-05T00:10:02.400000","HLCU2845227","SWEEP","ODOR","71.61","USD","CT03-A-01-1","cleaning_log_2024.csv","23330"
"CLEANING","2026-01-06T00:41:06.100000","HLCU2845227","WATER","OIL STAIN","32.47","USD","CT01-B-05-2","cleaning_log_2024.csv","15864"
"CLEANING","2026-01-23T00:48:25.400000","PONU1960610","WATER","","43.99","USD","CT03-Depot","cleaning_log_2024.csv","18010"
"CLEANING","2026-01-22T03:02:00.000000","PONU1960610","STEAM","DIRTY FLOOR","","USD","CT01-Yard-A","cleaning_log_2024.csv","15866"
"CLEANING","2026-01-07T00:10:12.700000","TCNU5991291","WATER","ODOR","39.35","USD","CT01-Yard-A","cleaning_log_2024.csv","15867"
"CLEANING","2026-01-07T00:40:11.800000","TCNU5991291","SWEEP","","89.09","USD","CT02-C-20-4","cleaning_log_2024.csv","19582"
"CLEANING","2026-01-14T00:28:25.600000","CXDU1050467","WATER","OIL STAIN","58.73","USD","CT04-Terminal","cleaning_log_2024.csv","15870"
"CLEANING","2026-01-20T00:32:39.800000","PONU8569842","SWEEP","","90.19","USD","CT03-A-01-1","cleaning_log_2024.csv","15871"
"CLEANING","2026-01-03T00:18:30.400000","CXDU1838898","WATER","","82.28","USD","CT04-B-10-3","cleaning_log_2024.csv","15874"
"CLEANING","2026-01-07T00:42:16.700000","CXDU1838898","SWEEP","ODOR","65.57","USD","CT03-A-01-1","cleaning_log_2024.csv","19798"
"CLEANING","2026-01-03T00:55:36.000000","MSCU6223217","STEAM","DIRTY FLOOR","86.98","USD","CT04-B-10-3","cleaning_log_2024.csv","15881"
"CLEANING","2026-01-02T00:13:21.800000","CXDU6323296","STEAM","DIRTY FLOOR","23.65","USD","CT01-Yard-A","cleaning_log_2024.csv","15886"
"CLEANING","2026-01-10T00:53:05.400000","CXDU6323296","STEAM","DIRTY FLOOR","101.68","USD","CT02-C-20-4","cleaning_log_2024.csv","17972"
"CLEANING","2026-01-19T00:34:15.900000","MSCU9361190","SWEEP","ODOR","112.25","USD","CT02-Yard-B","cleaning_log_2024.csv","15887"
"CLEANING","2026-01-20T00:13:32.900000","TCNU7780310","STEAM","","59.56","USD","CT03-Depot","cleaning_log_2024.csv","15891"
"CLEANING","2026-01-20T00:09:24.800000","TCNU7780310","CHEMICAL","","19.19","USD","CT01-Yard-A","cleaning_log_2024.csv","20737"
"CLEANING","2026-01-20T00:06:05.000000","TCNU7780310","WATER","ODOR","95.31","USD","CT01-A-12-1","cleaning_log_2024.csv","22433"
"CLEANING","2026-01-17T00:04:06.500000","CXDU1440699","WATER","DIRTY FLOOR","98.26","USD","CT01-Yard-A","cleaning_log_2024.csv","15899"
"CLEANING","2026-01-13T00:09:16.300000","MSCU8044841","WATER","OIL STAIN","40.36","USD","CT01-B-05-2","cleaning_log_2024.csv","15903"
"CLEANING","2026-01-14T00:44:32.600000","MSCU8044841","WATER","DIRTY FLOOR","100.81","USD","CT01-Yard-A","cleaning_log_2024.csv","21123"
"CLEANING","2026-01-18T00:43:23.300000","TCNU3863248","WATER","","59.39","USD","CT01-Yard-A","cleaning_log_2024.csv","15910"
"CLEANING","2026-01-20T00:47:50.300000","TCNU3863248","CHEMICAL","","95.41","USD","CT04-Terminal","cleaning_log_2024.csv","16806"
"CLEANING","2026-01-21T00:29:12.800000","CXDU3119076","WATER","","85.95","USD","CT01-A-12-1","cleaning_log_2024.csv","18398"
"CLEANING","2026-01-20T17:27:00.000000","CXDU3119076","WATER","OIL STAIN","","USD","CT03-Depot","cleaning_log_2024.csv","15911"
"CLEANING","2026-01-03T00:22:17.700000","HLCU2971428","WATER","OIL STAIN","17.4","USD","CT03-A-01-1","cleaning_log_2024.csv","15913"
"CLEANING","2026-01-15T00:01:46.200000","HLCU5938476","CHEMICAL","OIL STAIN","84.99","USD","CT01-A-12-1","cleaning_log_2024.csv","15920"
"CLEANING","2026-01-04T00:30:18.700000","TCNU8076875","WATER","DIRTY FLOOR","79.44","USD","CT01-Yard-A","cleaning_log_2024.csv","15926"
"CLEANING","2025-12-31T00:19:22.900000","MSCU4866868","STEAM","OIL STAIN","38.82","USD","CT01-A-12-1","cleaning_log_2024.csv","21137"
"CLEANING","2026-01-03T00:02:29.500000","MSCU4866868","SWEEP","","51.51","USD","CT01-Yard-A","cleaning_log_2024.csv","15940"
"CLEANING","2026-01-09T00:56:05.100000","HLCU6211149","CHEMICAL","","16","USD","CT02-C-20-4","cleaning_log_2024.csv","17404"
"CLEANING","2026-01-11T00:51:56.900000","HLCU6211149","STEAM","OIL STAIN","37.51","USD","CT01-A-12-1","cleaning_log_2024.csv","15947"
"CLEANING","2025-12-31T06:03:00.000000","TCNU9650666","STEAM","OIL STAIN","50.46","USD","CT03-Depot","cleaning_log_2024.csv","21518"
"CLEANING","2025-12-31T06:04:00.000000","TCNU9650666","WATER","ODOR","113.92","USD","CT01-B-05-2","cleaning_log_2024.csv","15951"
"CLEANING","2026-01-07T00:36:29.200000","MSCU2565665","WATER","","113.51","USD","CT04-Terminal","cleaning_log_2024.csv","15956"
"CLEANING","2026-01-01T00:21:22.500000","MSCU1317905","WATER","ODOR","73.15","USD","CT02-C-20-4","cleaning_log_2024.csv","15958"
"CLEANING","2025-12-25T00:21:42.100000","HLCU3443594","STEAM","ODOR","24.8","USD","CT01-B-05-2","cleaning_log_2024.csv","15959"
"CLEANING","2026-01-13T00:55:34.800000","TCNU1158625","SWEEP","","77.43","USD","CT01-A-12-1","cleaning_log_2024.csv","15971"
"CLEANING","2026-01-17T00:38:43.500000","TCNU1158625","WATER","ODOR","41.39","USD","CT03-Depot","cleaning_log_2024.csv","20031"
"CLEANING","2026-01-15T00:28:05.300000","HLCU5921328","CHEMICAL","OIL STAIN","97.22","USD","CT02-Yard-B","cleaning_log_2024.csv","15976"
"CLEANING","2025-12-27T00:27:29.400000","MSCU2448297","CHEMICAL","OIL STAIN","91.99","USD","CT04-B-10-3","cleaning_log_2024.csv","17854"
"CLEANING","2025-12-28T00:46:00.400000","MSCU2448297","CHEMICAL","ODOR","","USD","CT01-B-05-2","cleaning_log_2024.csv","15982"
"CLEANING","2026-01-04T00:22:05.000000","TCNU4229441","STEAM","OIL STAIN","23.48","USD","CT04-Terminal","cleaning_log_2024.csv","15986"
"CLEANING","2026-01-04T00:13:46.900000","TCNU4229441","CHEMICAL","ODOR","94.75","USD","CT03-A-01-1","cleaning_log_2024.csv","16438"
"CLEANING","2026-01-04T00:46:53.200000","TCNU4229441","STEAM","ODOR","96.27","USD","CT02-Yard-B","cleaning_log_2024.csv","22199"
"CLEANING","2026-01-05T00:47:48.500000","TCNU4229441","WATER","OIL STAIN","91.34","USD","CT03-Depot","cleaning_log_2024.csv","17629"
"CLEANING","2026-01-14T00:14:55.000000","HLCU2566466","CHEMICAL","ODOR","","USD","CT02-C-20-4","cleaning_log_2024.csv","15987"
"CLEANING","2026-01-22T00:05:49.300000","PONU8631105","SWEEP","","115.32","USD","CT04-Terminal","cleaning_log_2024.csv","15989"
"CLEANING","2026-01-20T00:41:25.300000","HLCU2372142","CHEMICAL","OIL STAIN","103.71","USD","CT02-C-20-4","cleaning_log_2024.csv","15990"
"CLEANING","2026-01-21T00:53:27.700000","HLCU2372142","WATER","OIL STAIN","31.97","USD","CT02-C-20-4","cleaning_log_2024.csv","19822"
"CLEANING","2026-01-08T00:07:59.800000","HLCU1761422","SWEEP","OIL STAIN","93.59","USD","CT02-C-20-4","cleaning_log_2024.csv","15998"
"CLEANING","2026-01-01T00:36:37.500000","TCNU2087136","SWEEP","OIL STAIN","47.16","USD","CT03-A-01-1","cleaning_log_2024.csv","21350"
"CLEANING","2026-01-02T00:30:17.000000","TCNU2087136","STEAM","OIL STAIN","110.87","USD","CT02-C-20-4","cleaning_log_2024.csv","18664"
"CLEANING","2026-01-05T00:12:44.400000","TCNU2087136","CHEMICAL","","-71.61","USD","CT02-C-20-4","cleaning_log_2024.csv","15999"
"CLEANING","2026-01-22T00:16:58.500000","HLCU7902213","CHEMICAL","ODOR","","USD","CT03-Depot","cleaning_log_2024.csv","17399"
"CLEANING","2026-01-21T15:51:00.000000","HLCU7902213","CHEMICAL","ODOR","27.6","USD","CT01-B-05-2","cleaning_log_2024.csv","16001"
"CLEANING","2026-01-16T00:48:54.900000","TCNU5130230","STEAM","OIL STAIN","67.24","USD","CT01-B-05-2","cleaning_log_2024.csv","21877"
"CLEANING","2026-01-16T00:27:32.900000","TCNU5130230","SWEEP","DIRTY FLOOR","72.59","USD","CT04-B-10-3","cleaning_log_2024.csv","16955"
"CLEANING","2026-01-19T00:27:21.900000","TCNU5130230","WATER","DIRTY FLOOR","112.56","USD","CT01-A-12-1","cleaning_log_2024.csv","16004"
"CLEANING","2026-01-08T00:19:37.200000","HLCU5435218","CHEMICAL","DIRTY FLOOR","-70.48","USD","CT01-A-12-1","cleaning_log_2024.csv","16987"
"CLEANING","2026-01-09T00:44:59.100000","HLCU5435218","CHEMICAL","","55.4","USD","CT01-Yard-A","cleaning_log_2024.csv","16007"
"CLEANING","2026-01-09T00:43:52.800000","HLCU5435218","SWEEP","","75.74","USD","CT01-B-05-2","cleaning_log_2024.csv","21935"
"CLEANING","2025-12-31T00:10:32.800000","PONU8907285","STEAM","OIL STAIN","","USD","CT03-Depot","cleaning_log_2024.csv","23336"
"CLEANING","2026-01-01T00:22:49.400000","PONU8907285","STEAM","","91.01","USD","CT03-Depot","cleaning_log_2024.csv","16008"
"CLEANING","2026-01-12T00:52:29.600000","TCNU5268018","STEAM","DIRTY FLOOR","117.9","USD","CT04-Terminal","cleaning_log_2024.csv","16009"
"CLEANING","2026-01-12T00:36:58.500000","TCNU5268018","STEAM","","92","USD","CT03-Depot","cleaning_log_2024.csv","19819"
"CLEANING","2026-01-11T00:49:21.700000","PONU4823280","SWEEP","","90.67","USD","CT03-A-01-1","cleaning_log_2024.csv","16013"
"CLEANING","2026-01-11T00:48:05.300000","PONU4823280","STEAM","DIRTY FLOOR","87.24","USD","CT04-B-10-3","cleaning_log_2024.csv","18401"
"CLEANING","2026-01-05T00:45:04.000000","MSCU6698420","SWEEP","","46.93","USD","CT01-Yard-A","cleaning_log_2024.csv","16866"
"CLEANING","2026-01-05T00:58:56.800000","MSCU6698420","SWEEP","ODOR","95.34","USD","CT03-A-01-1","cleaning_log_2024.csv","16022"
"CLEANING","2026-01-22T00:46:51.100000","CXDU8997062","WATER","","113.66","USD","CT03-Depot","cleaning_log_2024.csv","16023"
"CLEANING","2026-01-17T00:18:29.400000","HLCU8461961","CHEMICAL","OIL STAIN","45.23","USD","CT03-Depot","cleaning_log_2024.csv","22833"
"CLEANING","2026-01-21T00:57:53.100000","HLCU8461961","SWEEP","OIL STAIN","40.15","USD","CT03-Depot","cleaning_log_2024.csv","16026"
"CLEANING","2025-12-23T00:25:02.100000","TCNU7414727","SWEEP","DIRTY FLOOR","105.38","USD","CT02-C-20-4","cleaning_log_2024.csv","22578"
"CLEANING","2025-12-25T00:31:30.600000","TCNU7414727","STEAM","","34.78","USD","CT02-C-20-4","cleaning_log_2024.csv","16031"
"CLEANING","2025-12-29T00:51:50.100000","TCNU7414727","SWEEP","DIRTY FLOOR","48.42","USD","CT02-C-20-4","cleaning_log_2024.csv","20637"
"CLEANING","2026-01-18T00:08:30.000000","TCNU1483989","STEAM","OIL STAIN","94.9","USD","CT03-Depot","cleaning_log_2024.csv","16037"
"CLEANING","2026-01-19T00:06:02.800000","TCNU1483989","CHEMICAL","","71.08","USD","CT01-B-05-2","cleaning_log_2024.csv","21018"
"CLEANING","2025-12-29T00:08:40.800000","TCNU9013698","SWEEP","","89.56","USD","CT02-C-20-4","cleaning_log_2024.csv","16045"
"CLEANING","2026-01-04T00:36:55.700000","TCNU9013698","STEAM","DIRTY FLOOR","75.2","USD","CT04-Terminal","cleaning_log_2024.csv","22495"
