"event_type","event_time","container_no_raw","eir","seq","type_raw","opt","move","booking","truck","vessel","voyage","dest","grade","position","location","source_file","source_row"
"GATE_OUT","2026-01-19T14:03:00.000000","CXDU7112771","329683","21333","40GP","KMT","XR","BK430876","51C-2664","KOTA GAYA","3001N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","21333"
"GATE_OUT","2026-01-19T14:13:00.000000","MSCU3750050","285426","19623","20GP","CMA","XR","BK657417","60C-1389","MAERSK HANOI","1205N","USLAX","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","19623"
"GATE_OUT","2026-01-19T14:14:00.000000","HLCU3732117","818894","6912","20GP","MSC","XT","BK490608","50H-9193","KOTA GAYA","4504N","VNHPH","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","24804"
"GATE_IN","2026-01-19T14:15:00.000000","CXDU2149696","284616","7166","40HC","ONE","HR","BK336167","51C-2664","SUNNY FREESIA","5802N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","7166"
"GATE_OUT","2026-01-19T14:16:00.000000","HLCU7985588","569237","20646","20GP","MSC","XR","BK211912","51C-2664","EVER GIVEN","6302N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","25080"
"GATE_IN","2026-01-19T14:17:00.000000","MSCU3513716","760261","21044","40GP","ONE","HR","BK697918","60C-1389","EVER GIVEN","7004N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","21044"
"GATE_OUT","2026-01-19T14:19:00.000000","PONU4725733","895828","11283","40HC","ONE","XT","BK647215","51C-2664","KOTA GAYA","9905N","USLAX","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","11283"
"GATE_OUT","2026-01-19T14:22:00.000000","HLCU9006513","340900","6263","20GP","CMA","XT","BK782582","50H-9193","MAERSK HANOI","1301N","VNHPH","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","6263"
"GATE_IN","2026-01-19T14:23:00.000000","MSCU6973398","503083","13652","40GP","ONE","HR","BK651003","50H-9193","SUNNY FREESIA","4804N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","13652"
"GATE_OUT","2026-01-19T14:25:00.000000","PONU1004969","954441","18138","20GP","MSC","XR","BK153764","51C-2664","MAERSK HANOI","9603N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","25151"
"GATE_IN","2026-01-19T14:26:00.000000","MSCU7331790","478564","14638","40HC","KMT","HR","BK185242","51C-2664","EVER GIVEN","1303N","VNHPH","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","14638"
"GATE_IN","2026-01-19T14:27:00.000000","PONU5227002","203208","13390","40HC","MSC","HR","BK663810","50H-9193","KOTA GAYA","1801N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","13390"
"GATE_IN","2026-01-19T14:28:00.000000","TCNU2166876","487262","10462","20GP","CMA","HR","BK733740","60C-1389","KOTA GAYA","1304N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","10462"
"GATE_OUT","2026-01-19T14:31:00.000000","TCNU3426843","878412","21099","40GP","CMA","XR","BK287758","51C-2664","KOTA GAYA","5404N","VNHPH","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","21099"
"GATE_IN","2026-01-19T14:37:00.000000","HLCU4864732","968255","13784","20GP","CMA","HR","BK603059","50H-9193","SUNNY FREESIA","1305N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","13784"
"GATE_IN","2026-01-19T14:39:00.000000","HLCU3119167","333079","13878","40GP","MSC","HR","BK892407","51C-2664","MSC ISABELLA","4104N","USLAX","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","13878"
"GATE_OUT","2026-01-19T14:43:00.000000","PONU6116514","651791","4345","20GP","ONE","XR","BK742655","50H-9193","MSC ISABELLA","6102N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","4345"
"GATE_IN","2026-01-19T14:49:00.000000","PONU7080630","234743","11388","20GP","CMA","HR","BK845929","50H-9193","MSC ISABELLA","7302N","VNHPH","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","11388"
"GATE_IN","2026-01-19T14:49:00.000000","TCNU7701912","474387","1558","40HC","KMT","HR","BK462425","51C-2664","KOTA GAYA","4705N","USLAX","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","1558"
"GATE_OUT","2026-01-19T14:53:00.000000","MSCU8818695","217651","4191","20GP","KMT","XR","BK285092","51C-2664","EVER GIVEN","4202N","USLAX","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","4191"
"GATE_OUT","2026-01-19T14:54:00.000000","TCNU3918800","813149","10657","40GP","MSC","XT","BK380572","60C-1389","KOTA GAYA","3004N","USLAX","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","10657"
"GATE_IN","2026-01-19T14:55:00.000000","TCNU9502685","400157","19026","20GP","KMT","HR","BK959383","51C-2664","KOTA GAYA","4505N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","19026"
"GATE_IN","2026-01-19T15:00:00.000000","MSCU8394181","681822","10542","40HC","ONE","HR","BK467553","50H-9193","MSC ISABELLA","8803N","USLAX","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","10542"
"GATE_OUT","2026-01-19T15:01:00.000000","CXDU4483354","276096","22679","40GP","KMT","XR","BK733634","50H-9193","MAERSK HANOI","1901N","CNSHA","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","22679"
"GATE_IN","2026-01-19T15:05:00.000000","CXDU1828446","608756","17548","40HC","CMA","HR","BK754309","51C-2664","EVER GIVEN","3004N","CNSHA","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","17548"
"GATE_OUT","2026-01-19T15:06:00.000000","CXDU1011909","523403","21055","20GP","CMA","XR","BK497489","60C-1389","MSC ISABELLA","7404N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","21055"
"GATE_OUT","2026-01-19T15:07:00.000000","TCNU8832033","836677","1340","40GP","KMT","XR","BK239000","60C-1389","KOTA GAYA","7805N","CNSHA","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","25070"
"GATE_IN","2026-01-19T15:10:00.000000","MSCU4008666","320609","1132","20GP","MSC","HR","BK897528","50H-9193","MAERSK HANOI","3103N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","1132"
"GATE_IN","2026-01-19T15:12:00.000000","PONU1867653","741989","13594","40HC","MSC","HR","BK156247","50H-9193","KOTA GAYA","5501N","USLAX","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","13594"
"GATE_OUT","2026-01-19T15:15:00.000000","TCNU1484531","310904","7467","40GP","CMA","XT","BK498638","60C-1389","EVER GIVEN","1901N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","7467"
"GATE_IN","2026-01-19T15:18:00.000000","CXDU1060784","605633","20298","40HC","KMT","HR","BK536374","50H-9193","MSC ISABELLA","3001N","CNSHA","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","20298"
"GATE_IN","2026-01-19T15:19:00.000000","HLCU1543530","699869","5782","20GP","MSC","HR","BK437590","51C-2664","SUNNY FREESIA","4102N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","5782"
"GATE_IN","2026-01-19T15:19:00.000000","MSCU6915614","314375","19568","40HC","MSC","HR","BK218254","51C-2664","KOTA GAYA","6303N","VNHPH","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","19568"
"GATE_OUT","2026-01-19T15:21:00.000000","MSCU8547623","623085","13693","40GP","KMT","XR","BK884422","60C-1389","MSC ISABELLA","3903N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","13693"
"GATE_IN","2026-01-19T15:23:00.000000","TCNU2206025","380181","22190","40GP","MSC","HR","BK383831","51C-2664","MSC ISABELLA","8902N","USLAX","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","22190"
"GATE_IN","2026-01-19T15:24:00.000000","HLCU4016056","125758","5632","40GP","MSC","HR","BK239948","50H-9193","SUNNY FREESIA","4101N","CNSHA","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","5632"
"GATE_OUT","2026-01-19T15:28:00.000000","CXDU3138464","514551","11749","20GP","ONE","XT","BK132296","60C-1389","SUNNY FREESIA","9405N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","11749"
"GATE_OUT","2026-01-19T15:29:00.000000","MSCU9400454","689322","21151","20GP","MSC","XT","BK291676","60C-1389","KOTA GAYA","6702N","CNSHA","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","21151"
"GATE_OUT","2026-01-19T15:31:00.000000","CXDU1206902","288468","11303","20GP","KMT","XT","BK681552","50H-9193","MSC ISABELLA","7103N","USLAX","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","11303"
"GATE_IN","2026-01-19T15:31:00.000000","CXDU2729240","241761","23066","40GP","CMA","HR","BK805714","60C-1389","MAERSK HANOI","7304N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","23066"
"GATE_IN","2026-01-19T15:32:00.000000","CXDU9334933","689768","17650","40GP","MSC","HR","BK454848","51C-2664","MSC ISABELLA","5303N","CNSHA","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","17650"
"GATE_IN","2026-01-19T15:35:00.000000","PONU5622281","221732","1864","40GP","CMA","HR","BK271330","51C-2664","MAERSK HANOI","8101N","USLAX","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","1864"
"GATE_IN","2026-01-19T15:37:00.000000","HLCU6366380","141004","932","40GP","ONE","HR","BK186619","60C-1389","MAERSK HANOI","9404N","VNHPH","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","932"
"GATE_OUT","2026-01-19T15:46:00.000000","TCNU5225056","130288","13817","20GP","KMT","XT","BK221851","60C-1389","KOTA GAYA","2105N","CNSHA","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","13817"
"GATE_IN","2026-01-19T15:47:00.000000","HLCU1623562","946092","4252","40HC","CMA","HR","BK480385","50H-9193","MSC ISABELLA","1102N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","4252"
"GATE_OUT","2026-01-19T15:47:00.000000","TCNU5142051","943113","11491","20GP","CMA","XR","BK506512","51C-2664","MAERSK HANOI","9405N","VNHPH","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","11491"
"GATE_OUT","2026-01-19T15:49:00.000000","CXDU4432840","640279","7945","40GP","KMT","XT","BK199419","50H-9193","KOTA GAYA","2702N","USLAX","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","7945"
"GATE_IN","2026-01-19T15:52:00.000000","MSCU1499365","884233","18580","40HC","MSC","HR","BK233393","50H-9193","MAERSK HANOI","6301N","CNSHA","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","18580"
"GATE_OUT","2026-01-19T15:54:00.000000","PONU8348727","448795","16897","20GP","CMA","XR","BK210178","51C-2664","KOTA GAYA","2302N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","16897"
"GATE_IN","2026-01-19T15:56:00.000000","CXDU6583254","154615","16326","40HC","KMT","HR","BK602682","51C-2664","MAERSK HANOI","1005N","VNHPH","B","CT04-B-10-3","CT04-B","gate_activity.xlsx","16326"
"GATE_IN","2026-01-19T16:08:00.000000","CXDU7799103","778549","15586","20GP","KMT","HR","BK313720","50H-9193","MAERSK HANOI","5801N","CNSHA","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","15586"
"GATE_IN","2026-01-19T16:09:00.000000","PONU8354627","684687","8398","40GP","CMA","HR","BK309385","60C-1389","EVER GIVEN","2205N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","8398"
"GATE_OUT","2026-01-19T16:11:00.000000","HLCU2020084","592425","13521","40GP","ONE","XT","BK753984","50H-9193","KOTA GAYA","3205N","VNHPH","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","13521"
"GATE_IN","2026-01-19T16:13:00.000000","HLCU9818704","831496","15390","40HC","ONE","HR","BK428551","50H-9193","MAERSK HANOI","9705N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","15390"
"GATE_OUT","2026-01-19T16:14:00.000000","MSCU1560878","533108","5976","20GP","ONE","XR","BK714563","51C-2664","EVER GIVEN","9805N","USLAX","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","25178"
"GATE_OUT","2026-01-19T16:17:00.000000","HLCU4604422","126641","6057","40HC","CMA","XR","BK717602","51C-2664","SUNNY FREESIA","9602N","USLAX","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","6057"
"GATE_IN","2026-01-19T16:18:00.000000","TCNU9678923","397049","3118","20GP","KMT","HR","BK848272","50H-9193","SUNNY FREESIA","4101N","CNSHA","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","3118"
"GATE_IN","2026-01-19T16:19:00.000000","CXDU8468850","614075","1376","40HC","MSC","HR","BK383955","51C-2664","MAERSK HANOI","3304N","VNHPH","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","1376"
"GATE_OUT","2026-01-19T16:21:00.000000","CXDU7799538","255852","14598","40HC","MSC","XT","BK903695","51C-2664","MSC ISABELLA","5004N","USLAX","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","24756"
"GATE_IN","2026-01-19T16:23:00.000000","TCNU9965090","131674","21870","20GP","KMT","HR","BK973187","51C-2664","EVER GIVEN","6902N","USLAX","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","21870"
"GATE_OUT","2026-01-19T16:24:00.000000","TCNU2415882","517469","3728","40GP","ONE","XT","BK367593","51C-2664","MAERSK HANOI","5802N","USLAX","B","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","24837"
"GATE_IN","2026-01-19T16:25:00.000000","CXDU2579063","814684","8956","40HC","MSC","HR","BK266155","51C-2664","MAERSK HANOI","7204N","USLAX","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","8956"
"GATE_IN","2026-01-19T16:26:00.000000","CXDU4001563","264354","8748","40HC","ONE","HR","BK527092","51C-2664","MSC ISABELLA","9605N","VNHPH","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","8748"
"GATE_OUT","2026-01-19T16:32:00.000000","HLCU2862546","219965","12969","20GP","ONE","XT","BK721181","60C-1389","SUNNY FREESIA","5103N","CNSHA","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","12969"
"GATE_OUT","2026-01-19T16:35:00.000000","CXDU4311408","918440","11843","40HC","ONE","XR","BK943350","50H-9193","SUNNY FREESIA","9604N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","11843"
"GATE_IN","2026-01-19T16:39:00.000000","CXDU6133828","404409","18810","40GP","KMT","HR","BK946724","51C-2664","EVER GIVEN","4701N","CNSHA","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","18810"
"GATE_IN","2026-01-19T16:39:00.000000","HLCU3444093","573528","8172","40GP","KMT","HR","BK191073","60C-1389","MAERSK HANOI","4403N","VNHPH","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","8172"
"GATE_IN","2026-01-19T16:40:00.000000","CXDU2664457","630329","6216","40GP","ONE","HR","BK954909","60C-1389","MAERSK HANOI","3003N","VNHPH","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","6216"
"GATE_IN","2026-01-19T16:41:00.000000","CXDU8879018","769537","13106","40HC","KMT","HR","BK417794","50H-9193","MAERSK HANOI","3801N","VNHPH","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","13106"
"GATE_IN","2026-01-19T16:43:00.000000","MSCU7413720","695138","15062","20GP","MSC","HR","BK602125","60C-1389","EVER GIVEN","2401N","CNSHA","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","15062"
"GATE_IN","2026-01-19T16:44:00.000000","PONU5421889","433077","15448","40GP","MSC","HR","BK493216","60C-1389","SUNNY FREESIA","8304N","VNHPH","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","15448"
"GATE_OUT","2026-01-19T16:46:00.000000","CXDU9596792","873894","1989","40HC","MSC","XT","BK267821","60C-1389","KOTA GAYA","6802N","VNHPH","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","1989"
"GATE_IN","2026-01-19T16:49:00.000000","TCNU1716249","606856","12330","40GP","MSC","HR","BK563185","51C-2664","MAERSK HANOI","3904N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","12330"
"GATE_IN","2026-01-19T16:49:00.000000","HLCU2712080","234819","6734","40HC","ONE","HR","BK293563","50H-9193","EVER GIVEN","5504N","USLAX","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","6734"
"GATE_OUT","2026-01-19T16:54:00.000000","CXDU1237157","135563","8289","40GP","CMA","XR","BK890176","51C-2664","SUNNY FREESIA","4502N","USLAX","B","CT01-B-05-2","CT01-B","gate_activity.xlsx","8289"
"GATE_IN","2026-01-19T16:56:00.000000","PONU7571835","902832","16688","40HC","MSC","HR","BK857962","51C-2664","MSC ISABELLA","9105N","USLAX","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","16688"
"GATE_OUT","2026-01-19T16:56:00.000000","TCNU7673860","516390","8721","20GP","KMT","XT","BK879158","51C-2664","SUNNY FREESIA","2101N","USLAX","A","CT03-A-01-1","CT03-A","gate_activity.xlsx","8721"
"GATE_OUT","2026-01-19T16:57:00.000000","HLCU1517369","597174","21061","40GP","CMA","XR","BK484865","51C-2664","MSC ISABELLA","4601N","CNSHA","B","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","21061"
"GATE_IN","2026-01-19T17:03:00.000000","PONU9860958","217803","52","40GP","MSC","HR","BK496722","51C-2664","MAERSK HANOI","2905N","USLAX","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","52"
"GATE_OUT","2026-01-19T17:03:00.000000","TCNU3952207","418432","5859","40HC","KMT","XR","BK409228","60C-1389","SUNNY FREESIA","2704N","VNHPH","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","5859"
"GATE_IN","2026-01-19T17:07:00.000000","PONU9435712","114046","12362","40HC","CMA","HR","BK921928","51C-2664","MAERSK HANOI","3501N","CNSHA","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","12362"
"GATE_OUT","2026-01-19T17:07:00.000000","PONU2049330","396940","20689","40GP","ONE","XT","BK826234","50H-9193","SUNNY FREESIA","6005N","CNSHA","A","CT04-B-10-3","CT04-B","gate_activity.xlsx","20689"
"GATE_OUT","2026-01-19T17:10:00.000000","TCNU3573225","725443","3653","40HC","KMT","XT","BK601996","50H-9193","EVER GIVEN","2604N","CNSHA","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","3653"
"GATE_IN","2026-01-19T17:14:00.000000","PONU9622808","999891","1564","20GP","ONE","HR","BK243288","60C-1389","SUNNY FREESIA","6002N","USLAX","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","1564"
"GATE_OUT","2026-01-19T17:27:00.000000","MSCU9963399","607921","7065","40GP","ONE","XT","BK617770","60C-1389","MSC ISABELLA","2802N","USLAX","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","7065"
"GATE_IN","2026-01-19T17:29:00.000000","MSCU7077672","328640","12094","40HC","CMA","HR","BK981218","50H-9193","MAERSK HANOI","3905N","USLAX","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","12094"
"GATE_IN","2026-01-19T17:33:00.000000","PONU2059093","417173","6304","40GP","KMT","HR","BK786551","60C-1389","EVER GIVEN","5902N","CNSHA","A","CT01-B-05-2","CT01-B","gate_activity.xlsx","6304"
"GATE_OUT","2026-01-19T17:33:00.000000","TCNU7254124","441277","1781","40HC","MSC","XR","BK421921","60C-1389","SUNNY FREESIA","8701N","VNHPH","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","1781"
"GATE_OUT","2026-01-19T17:34:00.000000","HLCU8267656","992466","16775","40HC","KMT","XR","BK756252","51C-2664","SUNNY FREESIA","5503N","VNHPH","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","16775"
"GATE_IN","2026-01-19T17:41:00.000000","PONU8631105","931451","17168","40GP","ONE","HR","BK987582","51C-2664","MAERSK HANOI","5003N","CNSHA","A","CT01-Yard-A","CT01-Yard-A","gate_activity.xlsx","17168"
"GATE_OUT","2026-01-19T17:42:00.000000","PONU6096116","352036","2382","40GP","ONE","XT","BK443881","60C-1389","SUNNY FREESIA","5803N","VNHPH","B","CT03-Depot","CT03-Depot","gate_activity.xlsx","25155"
"GATE_OUT","2026-01-19T17:42:00.000000","TCNU5093237","913249","4897","40HC","KMT","XR","BK624328","51C-2664","EVER GIVEN","3004N","USLAX","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","4897"
"GATE_OUT","2026-01-19T17:45:00.000000","TCNU4955303","329106","22589","20GP","CMA","XT","BK773529","60C-1389","KOTA GAYA","7902N","USLAX","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","22589"
"GATE_OUT","2026-01-19T17:50:00.000000","PONU3948481","589702","9493","40HC","CMA","XR","BK125567","51C-2664","KOTA GAYA","3005N","CNSHA","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","9493"
"GATE_IN","2026-01-19T17:54:00.000000","MSCU1247060","589260","1166","40GP","ONE","HR","BK205652","51C-2664","KOTA GAYA","4103N","CNSHA","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","1166"
"GATE_IN","2026-01-19T17:54:00.000000","PONU6362145","572103","6530","40HC","CMA","HR","BK300438","51C-2664","MAERSK HANOI","4401N","CNSHA","A","CT02-C-20-4","CT02-C","gate_activity.xlsx","6530"
"GATE_IN","2026-01-19T17:55:00.000000","HLCU2566381","135541","16224","20GP","KMT","HR","BK555655","60C-1389","KOTA GAYA","8003N","VNHPH","B","CT03-A-01-1","CT03-A","gate_activity.xlsx","16224"
"GATE_OUT","2026-01-19T17:56:00.000000","PONU9647135","744129","6816","20GP","MSC","XT","BK553301","51C-2664","MAERSK HANOI","2403N","CNSHA","A","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","25241"
"GATE_OUT","2026-01-19T18:00:00.000000","TCNU5135256","875680","19793","20GP","KMT","XR","BK367155","51C-2664","SUNNY FREESIA","5004N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","19793"
"GATE_OUT","2026-01-19T18:00:00.000000","HLCU8316626","866457","10981","40HC","ONE","XR","BK111145","50H-9193","MSC ISABELLA","6805N","USLAX","A","CT01-A-12-1","CT01-A","gate_activity.xlsx","10981"
"GATE_OUT","2026-01-19T18:03:00.000000","MSCU9242863","778190","22451","40HC","MSC","XT","BK881697","50H-9193","MSC ISABELLA","3602N","CNSHA","B","CT02-C-20-4","CT02-C","gate_activity.xlsx","22451"
"GATE_IN","2026-01-19T18:12:00.000000","TCNU9542855","824103","11820","40HC","KMT","HR","BK399775","60C-1389","MSC ISABELLA","9203N","VNHPH","A","CT03-Depot","CT03-Depot","gate_activity.xlsx","11820"
"GATE_IN","2026-01-19T18:14:00.000000","HLCU3695261","796390","18952","40GP","KMT","HR","BK876036","50H-9193","EVER GIVEN","8301N","VNHPH","B","CT01-A-12-1","CT01-A","gate_activity.xlsx","18952"
"GATE_IN","2026-01-19T18:14:00.000000","PONU7601746","925117","18072","40HC","MSC","HR","BK438028","51C-2664","MSC ISABELLA","6704N","VNHPH","A","CT04-Terminal","CT04-Terminal","gate_activity.xlsx","18072"
"GATE_OUT","2026-01-19T18:15:00.000000","TCNU5909998","705848","9529","40GP","CMA","XT","BK481246","50H-9193","SUNNY FREESIA","9003N","USLAX","B","CT02-Yard-B","CT02-Yard-B","gate_activity.xlsx","9529"
